id,value,name
01982910,143.0,respirator_ffp3_current
01982940,806.0,respirator_ffp3_current
01982991,8.0,respirator_ffp3_current
01983068,11.916666666666666,respirator_ffp3_current
01983134,114.8,respirator_ffp3_current
01983186,96.39473684210526,respirator_ffp3_current
01983588,73.6,respirator_ffp3_current
01983594,92.0,respirator_ffp3_current
01983602,3.625,respirator_ffp3_current
01983683,13.8,respirator_ffp3_current
01983766,90.875,respirator_ffp3_current
01983814,69.94,respirator_ffp3_current
01984174,45.03846153846154,respirator_ffp3_current
01984263,9.5,respirator_ffp3_current
01984613,229.0,respirator_ffp3_current
01984624,129.0,respirator_ffp3_current
01984636,54.55,respirator_ffp3_current
01985127,67.77777777777777,respirator_ffp3_current
01985423,20.0,respirator_ffp3_current
01985989,524.8125,respirator_ffp3_current
01985995,143.1153846153846,respirator_ffp3_current
01986115,326.9583333333333,respirator_ffp3_current
01986173,319.5,respirator_ffp3_current
01986233,45.8,respirator_ffp3_current
01986351,55.037974683544306,respirator_ffp3_current
01986546,748.0,respirator_ffp3_current
01987273,33.388888888888886,respirator_ffp3_current
01987327,2.3488372093023258,respirator_ffp3_current
01989160,42.32142857142857,respirator_ffp3_current
01989881,4.5,respirator_ffp3_current
01990648,222.0,respirator_ffp3_current
01990654,14.266666666666667,respirator_ffp3_current
01990660,265.0,respirator_ffp3_current
01990683,446.0,respirator_ffp3_current
01990756,24.083333333333332,respirator_ffp3_current
01990810,36.142857142857146,respirator_ffp3_current
01990826,115.66666666666667,respirator_ffp3_current
01990855,23.0,respirator_ffp3_current
01990884,100.0,respirator_ffp3_current
01991116,78.2,respirator_ffp3_current
01991576,268.6666666666667,respirator_ffp3_current
01991613,935.0,respirator_ffp3_current
01991731,281.1,respirator_ffp3_current
01991754,6.0,respirator_ffp3_current
01991783,10.666666666666666,respirator_ffp3_current
01991820,156.1818181818182,respirator_ffp3_current
01991872,117.17460317460318,respirator_ffp3_current
01991955,78.0,respirator_ffp3_current
01991961,99.34285714285714,respirator_ffp3_current
01992015,16.75,respirator_ffp3_current
01992506,80.28571428571429,respirator_ffp3_current
01992624,137.75,respirator_ffp3_current
01992682,350.0,respirator_ffp3_current
01992831,6.7,respirator_ffp3_current
01992854,73.0,respirator_ffp3_current
01993032,23.2,respirator_ffp3_current
01993291,28.0,respirator_ffp3_current
01993305,32.593548387096774,respirator_ffp3_current
01993322,55.41621621621621,respirator_ffp3_current
01993351,30.928571428571427,respirator_ffp3_current
01993428,264.5,respirator_ffp3_current
01993581,85.0,respirator_ffp3_current
01993612,84.66666666666667,respirator_ffp3_current
01993664,78.0,respirator_ffp3_current
01993776,44.97142857142857,respirator_ffp3_current
01994161,25.0,respirator_ffp3_current
01994184,15.0,respirator_ffp3_current
01994385,87.0,respirator_ffp3_current
01994422,5.857142857142857,respirator_ffp3_current
01994497,65.56521739130434,respirator_ffp3_current
01994942,6.242857142857143,respirator_ffp3_current
01995143,485.125,respirator_ffp3_current
01996208,30.0,respirator_ffp3_current
01996326,394.4166666666667,respirator_ffp3_current
01996409,20.5,respirator_ffp3_current
01996622,193.0,respirator_ffp3_current
01996668,417.0,respirator_ffp3_current
01996711,35.0,respirator_ffp3_current
01996728,39.166666666666664,respirator_ffp3_current
01996958,79.5,respirator_ffp3_current
01997248,7.0,respirator_ffp3_current
01997461,46.6,respirator_ffp3_current
01997645,143.0,respirator_ffp3_current
01998147,144.37878787878788,respirator_ffp3_current
01998161,2.6666666666666665,respirator_ffp3_current
01998288,90.0,respirator_ffp3_current
01998319,15.2,respirator_ffp3_current
01998390,321.6326530612245,respirator_ffp3_current
01998443,5.0,respirator_ffp3_current
01998489,143.75,respirator_ffp3_current
01998526,6.916666666666667,respirator_ffp3_current
01998638,29.333333333333332,respirator_ffp3_current
01998650,53.125,respirator_ffp3_current
01998704,91.0,respirator_ffp3_current
01998845,135.0,respirator_ffp3_current
01998851,83.33333333333333,respirator_ffp3_current
01998905,86.5,respirator_ffp3_current
01998957,80.0,respirator_ffp3_current
01998986,15.0,respirator_ffp3_current
01999052,145.0,respirator_ffp3_current
01999218,101.0,respirator_ffp3_current
01999299,16.846153846153847,respirator_ffp3_current
01999307,79.28571428571429,respirator_ffp3_current
01999342,1332.0,respirator_ffp3_current
01999388,49.0,respirator_ffp3_current
01999402,559.0,respirator_ffp3_current
01999477,12.066666666666666,respirator_ffp3_current
01999661,227.47674418604652,respirator_ffp3_current
01999684,231.57894736842104,respirator_ffp3_current
01999690,326.8,respirator_ffp3_current
01999788,195.0,respirator_ffp3_current
01999833,284.0,respirator_ffp3_current
01999842,315.0,respirator_ffp3_current
01999907,78.8695652173913,respirator_ffp3_current
02000085,134.75,respirator_ffp3_current
02000168,43.4,respirator_ffp3_current
02000228,161.66666666666666,respirator_ffp3_current
02000234,382.7,respirator_ffp3_current
02000317,2.6,respirator_ffp3_current
02000334,283.5833333333333,respirator_ffp3_current
02000375,123.66666666666667,respirator_ffp3_current
02000493,1239.0,respirator_ffp3_current
02000659,172.2,respirator_ffp3_current
02000702,207.0,respirator_ffp3_current
02000961,73.0,respirator_ffp3_current
02001015,34.857142857142854,respirator_ffp3_current
02001185,33.0,respirator_ffp3_current
02001216,318.0,respirator_ffp3_current
02001297,84.66666666666667,respirator_ffp3_current
02001328,318.3333333333333,respirator_ffp3_current
02001334,17993.0,respirator_ffp3_current
02001759,180.0,respirator_ffp3_current
02002380,2575.0,respirator_ffp3_current
02002859,11.5,respirator_ffp3_current
02002990,5.0,respirator_ffp3_current
02003178,40.49425287356322,respirator_ffp3_current
02003511,5.85,respirator_ffp3_current
02003570,69.27906976744185,respirator_ffp3_current
02003617,137.75862068965517,respirator_ffp3_current
02003652,142.55963302752295,respirator_ffp3_current
02003787,88.33333333333333,respirator_ffp3_current
02003793,129.0,respirator_ffp3_current
02003929,17.666666666666668,respirator_ffp3_current
02004025,31.76388888888889,respirator_ffp3_current
02004060,38.333333333333336,respirator_ffp3_current
02004083,63.666666666666664,respirator_ffp3_current
02004108,3.7037037037037037,respirator_ffp3_current
02004189,340.6,respirator_ffp3_current
02004195,185.46153846153845,respirator_ffp3_current
02004309,28.870967741935484,respirator_ffp3_current
02004404,27.5,respirator_ffp3_current
02004410,135.03703703703704,respirator_ffp3_current
02004479,6.494736842105263,respirator_ffp3_current
02004522,26.636363636363637,respirator_ffp3_current
02004752,260.63157894736844,respirator_ffp3_current
02004806,245.0,respirator_ffp3_current
02004812,90.45454545454545,respirator_ffp3_current
02004829,85.6,respirator_ffp3_current
02004947,319.22222222222223,respirator_ffp3_current
02004976,403.675,respirator_ffp3_current
02005026,3.0,respirator_ffp3_current
02005036,21.12,respirator_ffp3_current
02005303,16.2,respirator_ffp3_current
02005349,22.333333333333332,respirator_ffp3_current
02005467,66.66666666666667,respirator_ffp3_current
02005484,22.0,respirator_ffp3_current
02005674,67.5,respirator_ffp3_current
02005680,177.25,respirator_ffp3_current
02005697,100.0,respirator_ffp3_current
02005711,358.8,respirator_ffp3_current
02005763,948.0,respirator_ffp3_current
02005778,61.0,respirator_ffp3_current
02005852,123.57142857142857,respirator_ffp3_current
02005869,130.78,respirator_ffp3_current
02006076,2.6666666666666665,respirator_ffp3_current
02006171,28.0,respirator_ffp3_current
02006320,117.0,respirator_ffp3_current
02006343,134.375,respirator_ffp3_current
02006403,2.6666666666666665,respirator_ffp3_current
02006544,13.15,respirator_ffp3_current
02006604,242.4,respirator_ffp3_current
02007070,1.56,respirator_ffp3_current
02007472,2319.0,respirator_ffp3_current
02007489,305.93333333333334,respirator_ffp3_current
02007517,276.0,respirator_ffp3_current
02007532,11.328125,respirator_ffp3_current
02007549,98.87878787878788,respirator_ffp3_current
02007555,235.66666666666666,respirator_ffp3_current
02009637,71.25,respirator_ffp3_current
02124976,43.75,respirator_ffp3_current
02774119,285.3666666666667,respirator_ffp3_current
02774384,80.0,respirator_ffp3_current
03067009,25.5,respirator_ffp3_current
03319759,784.3333333333334,respirator_ffp3_current
03398983,2398.0,respirator_ffp3_current
04528442,133.0,respirator_ffp3_current
04542985,64.5,respirator_ffp3_current
04592434,140.0,respirator_ffp3_current
05384318,10.75,respirator_ffp3_current
05401658,0.3829787234042553,respirator_ffp3_current
05411245,95.4,respirator_ffp3_current
05415958,332.0,respirator_ffp3_current
05446427,6.0,respirator_ffp3_current
05481004,20.612244897959183,respirator_ffp3_current
05481412,49.46153846153846,respirator_ffp3_current
05483078,187.0,respirator_ffp3_current
05484126,45.0,respirator_ffp3_current
05493846,86.2,respirator_ffp3_current
05498648,9.75,respirator_ffp3_current
05498683,142.5,respirator_ffp3_current
05498720,10.97749196141479,respirator_ffp3_current
05498789,27.78472222222222,respirator_ffp3_current
14233274,8.875,respirator_ffp3_current
14242161,34.75,respirator_ffp3_current
20498781,9.657718120805368,respirator_ffp3_current
20761103,19.0,respirator_ffp3_current
20763289,5.666666666666667,respirator_ffp3_current
21008313,52.0,respirator_ffp3_current
21490652,298.1,respirator_ffp3_current
22039058,27.0,respirator_ffp3_current
22579288,75.66666666666667,respirator_ffp3_current
22689195,241.0,respirator_ffp3_current
24880520,46.0,respirator_ffp3_current
25539007,53.22,respirator_ffp3_current
25596594,116.0,respirator_ffp3_current
25680295,154.33333333333334,respirator_ffp3_current
25680355,110.0,respirator_ffp3_current
26083704,52.22727272727273,respirator_ffp3_current
26098930,198.0,respirator_ffp3_current
26137707,89.46153846153847,respirator_ffp3_current
26418688,19.0,respirator_ffp3_current
26464978,136.75,respirator_ffp3_current
30212155,21.53125,respirator_ffp3_current
31338129,79.35,respirator_ffp3_current
31575286,39.166666666666664,respirator_ffp3_current
33850812,211.7,respirator_ffp3_current
33992414,8.831325301204819,respirator_ffp3_current
34004453,59.0,respirator_ffp3_current
34549336,143.0,respirator_ffp3_current
35535544,78.23333333333333,respirator_ffp3_current
36205651,92.2,respirator_ffp3_current
36897937,29.0,respirator_ffp3_current
37271416,97.73684210526316,respirator_ffp3_current
37624798,63.29545454545455,respirator_ffp3_current
37747995,36.0,respirator_ffp3_current
38367418,18.333333333333332,respirator_ffp3_current
38732288,38.5,respirator_ffp3_current
39029713,74.96428571428571,respirator_ffp3_current
40365451,138.6153846153846,respirator_ffp3_current
40835473,10.341463414634147,respirator_ffp3_current
41025351,6.0,respirator_ffp3_current
41045137,12.0,respirator_ffp3_current
41318879,462.0,respirator_ffp3_current
41477873,107.33333333333333,respirator_ffp3_current
41758238,53.48837209302326,respirator_ffp3_current
41973328,25.184615384615384,respirator_ffp3_current
42170577,3.0,respirator_ffp3_current
42435766,469.0,respirator_ffp3_current
42631325,3680.0,respirator_ffp3_current
42751893,39.280701754385966,respirator_ffp3_current
42788614,149.05357142857142,respirator_ffp3_current
42789136,1317.3333333333333,respirator_ffp3_current
42974427,13.333333333333334,respirator_ffp3_current
43188153,14.0,respirator_ffp3_current
43218512,174.0,respirator_ffp3_current
43287790,34.6,respirator_ffp3_current
43288621,62.2,respirator_ffp3_current
43291042,57.333333333333336,respirator_ffp3_current
43443474,21.05263157894737,respirator_ffp3_current
00185028,950.8,mask_disposable_current
01111032,275.0,mask_disposable_current
01111121,19.166666666666668,mask_disposable_current
01111581,185.51840490797545,mask_disposable_current
01111977,121.3578431372549,mask_disposable_current
01280527,30.2075,mask_disposable_current
01981477,1276.5,mask_disposable_current
01981498,745.9239130434783,mask_disposable_current
01981508,54.2,mask_disposable_current
01981514,42.14545454545455,mask_disposable_current
01981738,555.2666666666667,mask_disposable_current
01982146,332.0,mask_disposable_current
01982212,32.0,mask_disposable_current
01982488,159.0065789473684,mask_disposable_current
01982502,14.0,mask_disposable_current
01982525,70.0,mask_disposable_current
01982554,47.24333333333333,mask_disposable_current
01982591,200.0,mask_disposable_current
01982896,29.172619047619047,mask_disposable_current
01982904,91.21428571428571,mask_disposable_current
01982910,2183.0,mask_disposable_current
01982927,28.0,mask_disposable_current
01982940,119.5,mask_disposable_current
01982985,5.0,mask_disposable_current
01982991,5.2,mask_disposable_current
01983068,46.458333333333336,mask_disposable_current
01983134,206.6,mask_disposable_current
01983186,72.0068493150685,mask_disposable_current
01983588,95.83333333333333,mask_disposable_current
01983594,192.0,mask_disposable_current
01983602,84.375,mask_disposable_current
01983683,11.0,mask_disposable_current
01983714,120.0,mask_disposable_current
01983720,11.0,mask_disposable_current
01983766,282.5238095238095,mask_disposable_current
01983814,45.735,mask_disposable_current
01984174,21.208904109589042,mask_disposable_current
01984263,1.3333333333333333,mask_disposable_current
01984441,460.6666666666667,mask_disposable_current
01984613,207.78846153846155,mask_disposable_current
01984624,291.0,mask_disposable_current
01984636,110.725,mask_disposable_current
01984659,2.1099078003805065,mask_disposable_current
01985127,179.2295719844358,mask_disposable_current
01985423,86.08333333333333,mask_disposable_current
01985989,475.73,mask_disposable_current
01985995,90.36206896551724,mask_disposable_current
01986115,436.7,mask_disposable_current
01986173,183.26,mask_disposable_current
01986233,28.27038626609442,mask_disposable_current
01986345,350.0,mask_disposable_current
01986351,86.98230088495575,mask_disposable_current
01986546,660.0,mask_disposable_current
01987037,228.76923076923077,mask_disposable_current
01987273,296.7111801242236,mask_disposable_current
01987327,75.4375,mask_disposable_current
01987416,93.55555555555556,mask_disposable_current
01989160,229.225,mask_disposable_current
01989728,7.038759689922481,mask_disposable_current
01989852,1239.8,mask_disposable_current
01989881,4.0,mask_disposable_current
01990462,50.0,mask_disposable_current
01990648,518.8,mask_disposable_current
01990654,31.02,mask_disposable_current
01990660,760.0,mask_disposable_current
01990683,371.75,mask_disposable_current
01990756,158.83333333333334,mask_disposable_current
01990810,21.71214953271028,mask_disposable_current
01990826,121.56521739130434,mask_disposable_current
01990884,45.0,mask_disposable_current
01991116,13.9,mask_disposable_current
01991180,48.47328244274809,mask_disposable_current
01991197,400.0,mask_disposable_current
01991576,12.897832817337461,mask_disposable_current
01991607,280.64,mask_disposable_current
01991613,506.61538461538464,mask_disposable_current
01991671,267.1666666666667,mask_disposable_current
01991731,699.0,mask_disposable_current
01991754,8.0,mask_disposable_current
01991783,6.0,mask_disposable_current
01991820,91.94503816793893,mask_disposable_current
01991872,179.0,mask_disposable_current
01991903,62.5,mask_disposable_current
01991955,9.876190476190477,mask_disposable_current
01991961,525.95,mask_disposable_current
01992015,202.33333333333334,mask_disposable_current
01992050,299.0,mask_disposable_current
01992268,6852.0,mask_disposable_current
01992506,13.283018867924529,mask_disposable_current
01992624,67.71428571428571,mask_disposable_current
01992682,500.0,mask_disposable_current
01992831,14.529154518950437,mask_disposable_current
01992854,125.5,mask_disposable_current
01992914,101.33333333333333,mask_disposable_current
01992953,136.5,mask_disposable_current
01993032,29.25,mask_disposable_current
01993291,20.0,mask_disposable_current
01993305,115.16694078947368,mask_disposable_current
01993322,147.11053315994798,mask_disposable_current
01993351,184.9814814814815,mask_disposable_current
01993428,71.0,mask_disposable_current
01993486,30.666666666666668,mask_disposable_current
01993575,829.3333333333334,mask_disposable_current
01993581,2.857142857142857,mask_disposable_current
01993612,141.5,mask_disposable_current
01993664,87.33333333333333,mask_disposable_current
01993776,18.033333333333335,mask_disposable_current
01993931,167.75,mask_disposable_current
01994161,236.33333333333334,mask_disposable_current
01994184,70.0,mask_disposable_current
01994385,1951.0,mask_disposable_current
01994416,366.5,mask_disposable_current
01994422,697.6,mask_disposable_current
01994451,1.2,mask_disposable_current
01994497,4.166666666666667,mask_disposable_current
01994669,578.5,mask_disposable_current
01994942,15.666666666666666,mask_disposable_current
01995143,564.0,mask_disposable_current
01996208,439.1,mask_disposable_current
01996326,767.8571428571429,mask_disposable_current
01996409,186.0,mask_disposable_current
01996504,1427.5,mask_disposable_current
01996622,483.6,mask_disposable_current
01996639,50.0,mask_disposable_current
01996668,1438.5,mask_disposable_current
01996711,12.0,mask_disposable_current
01996728,1.5033333333333334,mask_disposable_current
01996958,944.75,mask_disposable_current
01997248,170.80188679245282,mask_disposable_current
01997461,14.666666666666666,mask_disposable_current
01997633,338.5,mask_disposable_current
01997645,155.5,mask_disposable_current
01998035,1991.0,mask_disposable_current
01998147,1136.7,mask_disposable_current
01998161,69.16666666666667,mask_disposable_current
01998288,330.0,mask_disposable_current
01998319,4.207920792079208,mask_disposable_current
01998390,79.575,mask_disposable_current
01998443,3.5,mask_disposable_current
01998489,39.6,mask_disposable_current
01998526,295.54545454545456,mask_disposable_current
01998555,1710.0,mask_disposable_current
01998638,159.5,mask_disposable_current
01998650,48.0,mask_disposable_current
01998696,72.5,mask_disposable_current
01998704,473.5,mask_disposable_current
01998845,369.4,mask_disposable_current
01998851,602.5,mask_disposable_current
01998905,93.42307692307692,mask_disposable_current
01998957,210.0,mask_disposable_current
01998986,54.0,mask_disposable_current
01999023,6.416666666666667,mask_disposable_current
01999052,56.0,mask_disposable_current
01999218,114.0,mask_disposable_current
01999299,42.3125,mask_disposable_current
01999307,47.5632183908046,mask_disposable_current
01999342,74.98816568047337,mask_disposable_current
01999388,30.08,mask_disposable_current
01999402,123.0,mask_disposable_current
01999477,154.15486725663717,mask_disposable_current
01999661,662.0,mask_disposable_current
01999684,423.86101694915254,mask_disposable_current
01999788,160.0,mask_disposable_current
01999796,241.585,mask_disposable_current
01999833,1029.0,mask_disposable_current
01999842,463.5,mask_disposable_current
01999907,236.76452599388378,mask_disposable_current
02000010,44.0,mask_disposable_current
02000085,174.5,mask_disposable_current
02000105,97.01185770750988,mask_disposable_current
02000168,43.0,mask_disposable_current
02000228,963.4,mask_disposable_current
02000234,886.4,mask_disposable_current
02000300,14.789473684210526,mask_disposable_current
02000317,54.8,mask_disposable_current
02000334,237.42763157894737,mask_disposable_current
02000375,996.0,mask_disposable_current
02000493,165.66666666666666,mask_disposable_current
02000659,2.1666666666666665,mask_disposable_current
02000702,234.6,mask_disposable_current
02000792,39.333333333333336,mask_disposable_current
02000903,67.25,mask_disposable_current
02000961,220.7,mask_disposable_current
02001015,5.416666666666667,mask_disposable_current
02001185,442.5,mask_disposable_current
02001216,121.4,mask_disposable_current
02001297,2.3333333333333335,mask_disposable_current
02001328,309.6666666666667,mask_disposable_current
02001334,100.0,mask_disposable_current
02001759,549.92,mask_disposable_current
02002380,267.0576923076923,mask_disposable_current
02002701,270.5,mask_disposable_current
02002859,2701.0,mask_disposable_current
02002990,17.0,mask_disposable_current
02003178,32.30769230769231,mask_disposable_current
02003511,684.0,mask_disposable_current
02003570,297.4156626506024,mask_disposable_current
02003617,420.3107142857143,mask_disposable_current
02003652,1007.221198156682,mask_disposable_current
02003770,86.05680868838763,mask_disposable_current
02003787,670.0,mask_disposable_current
02003793,80.6,mask_disposable_current
02003929,14.0,mask_disposable_current
02004025,1251.25,mask_disposable_current
02004060,496.33,mask_disposable_current
